,publishedAt,content,url,locations_and_times
542,2019-03-31T14:05:00Z,"A massive wildfire on the Burlington/Ocean County border continued to burn on Sunday after consuming about 8,000 acres, state officials said.
The wildfire was about 50% contained in Penn State Forest off Spring Hill Road in Woodland Township as of Sunday mor… [+1826 chars]",https://nj1015.com/raging-nj-forest-fire-about-half-contained-officials-say/,"[('Sunday', 'DATE'), ('Woodland Township', 'GPE'), ('Sunday', 'DATE')]"
543,2019-03-17T02:51:24Z,"MILWAUKEE -- A child's body found wrapped in a blanket along a Minnesota highway is believed to be that of a missing 2-year-old girl whose mom police have said was fatally shot by her former pimp, authorities announced Saturday. The discovery of the child's b… [+2974 chars]",https://abc7chicago.com/body-found-in-minnesota-matches-missing-2-year-old-girl-noelani-robinson/5199610/,"[('Minnesota', 'GPE'), ('Saturday', 'DATE')]"
544,2019-03-21T04:15:00Z,"A major north-south connecting road is scheduled to reopen March 30 when contractors finish work on the South Broad Street bridge that crosses over the Business 40 reconstruction work zone.
The bridge could open even earlier, officials with the N.C. Departme… [+2266 chars]",https://www.journalnow.com/news/local/business_40/broad-street-set-to-reopen-march-when-new-bridge-finished/article_d422ee32-5b58-5301-8c93-18c4e2a29b0c.html,"[('March 30', 'DATE'), ('N.C.', 'GPE')]"
545,2019-03-30T18:36:38Z,"Commuters are in for more traffic snarls this summer as the Sion flyover will be shut from April 20 for around two months. The Maharashtra State Road Development Corporation (MSRDC) on Friday announced the closure owing to repair works. 
Since Friday, the mo… [+1245 chars]",https://www.thehindu.com/news/cities/mumbai/sion-flyover-closure-to-hit-traffic/article26690124.ece,"[('this summer', 'DATE'), ('April 20', 'DATE'), ('around two months', 'DATE'), ('Friday', 'DATE'), ('Friday', 'DATE')]"
546,2019-03-28T20:01:32Z,"The conversion of the Interstate 395 High Occupancy Vehicle lanes to High Occupancy Toll lanes from Edsall Road to the Pentagon is going full speed ahead.
When the express lanes open as E-ZPass only lanes this fall, solo drivers will be allowed to use the la… [+2147 chars]",http://wtop.com/dc-transit/2019/03/new-tolling-tech-coming-to-i-395-express-lanes/,"[('this fall', 'DATE')]"
547,2019-04-04T18:35:15Z,"The decision is a serious admission of the governments failure in Kashmir.
The Centres decision to shut down National Highway 44s Udhampur-Baramulla section twice a week to civilian traffic in order to facilitate troop movement is ill-advised. The attack on … [+2238 chars]",https://indianexpress.com/article/opinion/editorials/a-dead-end-udhampur-baramulla-shut-down-jammu-kashmir-crpf-attack-5659315/,[]
548,2019-03-17T11:00:00Z,"BRAMWELL Business is picking up at local ATV resorts, but still lagging from last year although a temporary closure of a crucial Mercer County trail was avoided.
That threatened closure of the Pocahontas Trail, which is the only access from many resorts in M… [+7453 chars]",https://www.bdtonline.com/news/local_news/atv-resort-business-still-lagging-despite-pocahontas-trail-staying-open/article_75292688-9ee1-5872-8ca4-27c301ad60f8.html,"[('last year', 'DATE'), ('Mercer County', 'GPE')]"
549,2019-04-01T11:00:00Z,"A plane that spent nearly six decades on the bottom of a Saskatchewan lake has finally landed in its new home.
On Aug. 20, 1959, pilot Ray Gran and conservation officer Harold Thompson set out to fly from Buffalo Narrows, Sask., to La Loche, Sask. While en r… [+6357 chars]",https://www.cbc.ca/news/canada/saskatchewan/peter-pond-lake-plane-crash-recovered-aviation-museum-1.5079067,"[('nearly six decades', 'DATE'), ('Saskatchewan', 'GPE'), ('Aug.\xa020, 1959', 'DATE'), ('Buffalo', 'GPE')]"
550,2019-03-15T13:49:34Z,"Three northbound lanes of Interstate 5 will close for the next two weekends for road work.A couple miles of congestion await drivers going from Tukwila to Seattle, where three northbound lanes of I-5 will close over the Duwamish River on March 15-17 and 22-24… [+1607 chars]",https://www.seattletimes.com/seattle-news/transportation/i-5-northbound-lanes-in-tukwila-close-this-weekend-and-next/,"[('Tukwila', 'GPE'), ('Seattle', 'GPE'), ('the Duwamish River', 'GPE'), ('March 15-17', 'DATE')]"
551,2019-04-02T17:20:00Z,"I should have known that things were off to a bad start when the airport check-in kiosk wouldnt read my passport. 
Sure, the woman behind the counter was cheerful when she told me I mis-booked my flight, and that I had to cough up $600 to get the flight I wa… [+19989 chars]",https://jalopnik.com/the-cautionary-tale-of-an-idiot-a-mercedes-c43-amg-ba-1833726649,[]
552,2019-03-22T13:07:30Z,"All lanes in both directions of the George Washington Parkway near Turkey Run Park are closed due to a sinkhole, causing long traffic delays on both Chain Bridge Road and the Capital Beltway.
Officials with the U.S. Park Police said the parkway is likely to … [+2846 chars]",https://www.washingtonpost.com/transportation/2019/03/22/george-washington-parkway-is-closed-due-sinkhole/,"[('Turkey', 'GPE')]"
553,2019-03-24T23:04:26Z,"Motorists driving in the Hamilton East-Hillcrest area this weekend are urged to plan ahead and prepare for major delays due to tree removal work happening in the area.
 The removal of the trees is to allow for the on- and off-ramps for the Ring Road-Wairere … [+1923 chars]",https://www.stuff.co.nz/waikato-times/news/111523507/major-road-closure-for-cobham-dr-tree-removal-work,"[('this weekend', 'DATE')]"
554,2019-03-20T13:32:52Z,"Beto O’Rourke didn’t eat crow, humble pie or even his words after losing to Ted Cruz. He ate dirt instead.
O’Rourke, who came up short in his bid to unseat Sen. Cruz, R-Texas, despite raising $80 million for the Senate push, told the story of his earthy snac… [+2649 chars]",https://www.foxnews.com/politics/beto-orourke-ate-dirt-with-regenerative-powers-after-losing-to-rep-ted-cruz-report,"[('R', 'GPE'), ('Texas', 'GPE')]"
555,2019-04-08T01:41:38Z,"NEW DELHI: The Rs 1,500-crore emergency funding Jet Airways was supposed to get is now down to Rs 200 crore in the best case scenario as lenders led by SBI await RBIs fresh norms for debt restructuring after Supreme Court last week struck down the central ban… [+2534 chars]",https://timesofindia.indiatimes.com/business/india-business/jets-life-support-reduced-to-rs-200-crore/articleshow/68770272.cms,"[('last week', 'DATE')]"
556,2019-03-21T00:15:34Z,"Its no secret that electric car maker Tesla has traveled a rocky road in the last few months. The company missed ship dates for its Model 3 last year. Elon Musks battle with the Securities and Exchange Commission has also stirred controversy.
It wasnt exactl… [+2592 chars]",https://www.business2community.com/consumer-marketing/tesla-stores-to-reopen-elon-musk-announces-nvm-to-store-closures-02182080,"[('the last few months', 'DATE'), ('Model', 'GPE'), ('last year', 'DATE')]"
557,2019-03-25T18:49:20Z,"Spadre.com is reporting that SpaceX is performing the first new raptor engine firing on the Spacehopper. The Spacehopper is being held down with tethers. Every Day
 Astronaut is also reporting live on the test firing.
Still waiting. But maybe the Raptor wil… [+406 chars]",https://www.nextbigfuture.com/2019/03/spacex-raptor-engine-spacehopper-test-today.html,[]
558,2019-04-07T00:56:54Z,"LAKE ELSINORE, Calif. (KABC) -- A California Highway Patrol motorcycle officer was killed after being hit by a suspected drunk driver on the 15 Freeway in Lake Elsinore Saturday, authorities said. The officer was hit by a sedan near Nichols Road at about 4:30… [+1705 chars]",https://abc7.com/chp-officer-killed-by-suspected-drunk-driver-on-15-fwy-in-lake-elsinore/5237070/,"[('LAKE ELSINORE', 'GPE'), ('Calif.', 'GPE'), ('Saturday', 'DATE')]"
559,2019-04-05T16:57:12Z,"The Congress believes in uniting people while the BJP divides people, he said. (PTI)
Accusing Prime Minister Narendra Modi of hogging credit for the Balakot air strike, Congress chief Rahul Gandhi Friday dared him to hold a rifle “for just five minutes” or t… [+1909 chars]",https://indianexpress.com/elections/pm-modi-credit-air-strike-rifle-rahul-5661261/,"[('Balakot', 'GPE'), ('Friday', 'DATE')]"
560,2019-04-09T02:04:56Z,"Supernatural's 15th and final season in 2020 marks the end of a television institution. The series was one of the properties that newborn network The CW inherited from The WB's closure in 2006, along with Gilmore Girls and Smallville, both of which Jensen Ack… [+3504 chars]",https://www.cbr.com/supernatural-why-has-it-run-for-so-long/,"[('2020', 'DATE'), ('2006', 'DATE')]"
561,2019-03-18T23:40:38Z,"A Nebraska city walled off by massive flooding is getting a big lift from private pilots who are offering free flights to shuttle stranded residents to and from their hometown.
Flooding from the Platte River and other waterways is so bad that just one highwa… [+4188 chars]",https://www.apnews.com/2bef48225ebc40c8906591212d31e4cb,"[('Nebraska', 'GPE')]"
562,2019-03-19T18:05:06Z,"A truck caused extensive car and train delays in Dublin, Ireland last week after slamming into a train overpass.
CCTV footage shows the moment the large Scania semi-truck approaches the train bridge. As it nears the bridge, its obvious that it is far too hig… [+1108 chars]",https://www.carscoops.com/2019/03/truck-driver-misjudges-trailers-height-slams-into-railway-bridge/,"[('Dublin', 'GPE'), ('Ireland', 'GPE'), ('last week', 'DATE')]"
563,2019-04-01T13:00:00Z,"Anticipation for the 2020 Jeep Gladiator has reached a fever pitch, as Jeep fans yearn to jump into the truck world, and truck fans hunger for the taste of that sweet Jeep nectar. Now that the first Jeep pickup in 28 years is here, many wonder: Can it possibl… [+15392 chars]",https://jalopnik.com/the-2020-jeep-gladiator-is-even-better-than-the-wrangle-1833628712,"[('2020', 'DATE'), ('28 years', 'DATE')]"
564,2019-04-04T09:52:21Z,"A 10-vehicle crash was one of a series of accidents which caused delays on roads across the North East of England as icy weather swept in.
The collision at 06:00 BST had forced the closure of the A1 southbound between junctions 63 for Washington and 64 for C… [+698 chars]",https://www.bbc.co.uk/news/uk-england-tyne-47812192,"[('Washington', 'GPE')]"
565,2019-03-23T23:30:30Z,"The foot overbridge near Chandanwadi, which was demolished last week after the CSMT bridge collapse. (Express photo: Nirmal Harindran/Amit Chakravarty)
Whether providing access to railway stations over packed roads, or over water-bodies and drains, Mumbais b… [+10560 chars]",https://indianexpress.com/article/india/mumbai-foot-overbridge-collapse-cst-living-dangerously-5639874/,"[('Chandanwadi', 'GPE'), ('last week', 'DATE'), ('Mumbais', 'GPE')]"
566,2019-03-19T13:01:15Z,"Photo: Joe Dunckley via the Londonist Flickr pool
Old Street and Clerkenwell Road could be closed to through traffic, Islington Council has announced.
The one-mile stretch, running from Old Street Roundabout to Grays Inn Road, is a major east-west thoroughf… [+2351 chars]",https://londonist.com/london/latest-news/plans-to-close-old-street-and-clerkenwell-road-to-through-traffic,"[('Grays Inn Road', 'GPE')]"
567,2019-03-23T04:46:19Z,"Pedestrian hit
 (Photo: The Republic)
A pedestrian was killed in Phoenix Friday evening, and police are looking for the driver who fled the scene.
The fatal crash happened just before 7:30 p.m. at 41st Avenue and McDowell Road, Phoenix police said.
A man … [+1281 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/03/22/fatal-crash-shuts-portion-mcdowell-road-phoenix/3253719002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Friday', 'DATE'), ('Phoenix', 'GPE')]"
568,2019-04-08T01:06:39Z,"A cyclist was taken to hospital Sunday afternoon after colliding with a vehicle on the highway connecting Victoria to the Swartz Bay ferry terminal.
The cyclist was injured around 3 p.m. PT near the Patricia Bay Highway and Royal Oak Drive. The driver of the… [+1272 chars]",https://www.cbc.ca/news/canada/british-columbia/southbound-lanes-of-pat-bay-highway-reopen-after-cyclist-vehicle-collision-1.5088499,"[('Sunday', 'DATE'), ('Victoria', 'GPE')]"
569,2019-03-20T15:42:03Z,"Michelle Hanson tested positive for at least three drugs and alcohol on the night the van she was driving went into the Grand River near Orangeville, Ont., and her toddler son was swept away, according to documents filed in family court.
Hanson allegedly had… [+1716 chars]",https://www.cbc.ca/news/canada/kitchener-waterloo/kaden-young-michelle-hanson-drugs-alcohol-grand-river-1.5064075,"[('Orangeville', 'GPE')]"
570,2019-03-20T11:50:04Z,"As many as 52 road projects worth Rs 37,019 crore were sold between 2015 and 2018, due to liquidity crisis faced by their promoters or the special purpose vehicles executing them, says a report.
According to the data collated by rating agency Icra Wednesday,… [+2692 chars]",https://www.moneycontrol.com/news/business/economy/fund-crunch-force-developers-selling-52-road-projects-in-fy15-18-icra-3674051.html,"[('between 2015 and 2018', 'DATE'), ('Wednesday', 'DATE')]"
571,2019-04-02T22:45:01Z,"The Bureau of Environmental Services needs to do a sewer repair project that will close Better Naito for a week starting next Monday (4/9).The closure will be in effect 9 a.m. to 4 p.m. each weekday. The project is slated to be complete on Friday, April 13. W… [+1632 chars]",https://bikeportland.org/2019/04/02/route-advisory-sewer-work-will-close-better-naito-for-one-week-297892,"[('a week', 'DATE'), ('next Monday', 'DATE'), ('Friday', 'DATE'), ('April 13', 'DATE')]"
572,2019-04-15T00:25:17Z,"Traffic
 (Photo: The Republic)
A portion of Thomas Road is expected to be closed for several hours after Phoenix police said there are power lines down in the area. 
Thomas was closed westbound from 67th Avenue to 71st Avenue on Sunday afternoon after Phoe… [+652 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/04/14/downed-power-lines-close-thomas-road-between-67th-and-71st-avenues-phoenix-police-say/3469048002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Sunday', 'DATE')]"
573,2019-03-18T14:09:00Z,"Dont worry, folks, President Donald Trump is here to save General Motors Ohio plan, just like he saved, uh, Carrier. Oh god. This isnt going to end well, is it. All that and more in The Morning Shift for Monday, March 18, 2019.
1st Gear: Trump Turns His Help… [+6104 chars]",https://jalopnik.com/trump-puts-mary-barra-and-the-uaw-on-blast-over-ohio-ca-1833372439,"[('Ohio', 'GPE'), ('Monday, March 18, 2019', 'DATE')]"
574,2019-03-31T22:04:00Z,"A major milestone on the way to a new Business 40 downtown has been passed with the opening of a new bridge carrying Broad Street over the work zone.
The bridge reopened Saturday afternoon, creating a new way for people to cross over the Business 40 work zon… [+2503 chars]",https://www.journalnow.com/news/local/business_40/broad-street-bridge-back-in-business/article_f0bdc2bf-587b-5555-889f-19529ed15c37.html,"[('Saturday', 'DATE')]"
575,2019-03-31T13:54:16Z,"Making good on a longstanding threat, President Trump moved this weekend to cut direct aid to El Salvador, Guatemala and Honduras, whose citizens are fleeing north and overwhelming U.S. resources -- including as part of organized caravans that the White House… [+8839 chars]",https://www.foxnews.com/politics/trump-moves-to-cut-aid-to-central-america-amid-caravans-and-flood-of-refugees,"[('this weekend', 'DATE'), ('El Salvador', 'GPE'), ('Guatemala', 'GPE'), ('Honduras', 'GPE'), ('U.S.', 'GPE')]"
576,2019-04-09T15:49:22Z,"An Indian army soldier stands guard as an army convoy moves on a highway on the outskirts of Srinagar, Indian controlled Kashmir, Sunday, Feb. 7, 2019.
© 2019 AP Photo/Dar Yasin
The beleaguered people of Indias Jammu and Kashmir state are facing a new chall… [+1750 chars]",https://www.hrw.org/news/2019/04/09/closure-key-highway-adds-kashmirs-woes,"[('Srinagar', 'GPE'), ('Sunday, Feb. 7, 2019', 'DATE'), ('2019', 'DATE')]"
577,2019-03-22T13:15:07Z,"Image: Shutterstock
Easter weekend 2019 is Friday 19-Monday 22 April 2019. As with most bank holidays, there are planned closures and engineering works on railways and tube lines in and around the capital. We've rounded up the biggest ones included the closu… [+4122 chars]",https://londonist.com/london/transport/easter-transport-travel-disruption-closures-trains-railways-tube-dlr-stations,"[('weekend 2019', 'DATE'), ('Friday', 'DATE'), ('April 2019', 'DATE')]"
578,2019-04-12T07:00:00Z,"Giant ambassador Adam Craig was closely involved in the creation of the shoe. Giant doesn't claim that the Shuttle Flat shoe is grippier than other brands, but they do believe their dual-density rubber cup sole is more resistant to wear and tear and less like… [+2255 chars]",https://www.pinkbike.com/news/first-look-giant-introduces-first-flat-pedal-shoe-and-updates-footwear-collection.html,[]
579,2019-04-08T15:46:05Z,"The animal residents of Kruger National Park in South Africa reportedly meted out their own kind of justice.
According to BBC, a suspected rhino poacher died at the park after allegedly being trampled on by an elephant and then eaten by lions.
A group of me… [+2534 chars]",https://people.com/pets/suspected-poacher-trampled-elephant-eaten-lions/,"[('South Africa', 'GPE')]"
580,2019-04-07T01:17:00Z,"RELATED
EAST LANSING, Mich (WOOD)— After a disappointing loss to Texas Tech, many saddened Michigan State University fans flooded East Lansing's streets and sidewalks late Saturday night into Sunday morning.
Thousands went to East Lansing ahead of the Final… [+903 chars]",https://www.woodtv.com/news/michigan/rowdy-crowds-flood-east-lansing-after-losing-to-texas/1905328534,"[('EAST LANSING', 'GPE'), ('Mich', 'GPE'), ('Sunday', 'DATE'), ('East Lansing', 'GPE')]"
581,2019-04-04T16:51:21Z,"President Donald Trump clearly reacted to the backlash to his border closing threat Thursday, saying that he’d give Mexico a year to stem the flow of immigrants and drugs into the United States before closing the border and levying tariffs on car imports.
Tr… [+495 chars]",https://talkingpointsmemo.com/news/trump-backs-down-border-closing-threat-kicks-can-down-road,"[('Thursday', 'DATE'), ('Mexico', 'GPE'), ('a year', 'DATE'), ('the United States', 'GPE')]"
582,2019-04-03T12:11:00Z,"Bad news at Boots, where the American owner has warned UK store closures and job losses could be on the way. 
Walgreens Boots Alliance (WBA) talked of the need for decisive steps to reduce costs in the UK after what was described as the most difficult quarte… [+7566 chars]",https://www.independent.co.uk/news/business/comment/boots-walgreens-boots-alliance-profit-warning-store-closures-job-losses-pharmacists-defence-a8852726.html,"[('Boots', 'GPE'), ('UK', 'GPE'), ('UK', 'GPE')]"
583,2019-03-26T22:15:50Z,"After almost six years in operation, Dream Market is calling it quits. CCN has confirmed rumors of the shutdown. Since the original message was unsigned, there is some confusion about its derivation. Has law enforcement thoroughly co-opted the platform, and p… [+4613 chars]",https://www.ccn.com/dream-market-shuts-down-has-the-dea-claimed-another-darknet-victim,"[('almost six years', 'DATE')]"
584,2019-03-30T21:13:00Z,"Idaho Power recently contracted 120MW of solar power for a headline-grabbing world record low price of 2.175 cents per kWh of electricity.That figure is astoundingly low, one of a number clustered around that price point. But a closer look at the projects pre… [+6340 chars]",https://www.forbes.com/sites/johnparnell/2019/03/30/how-a-coal-power-plant-helped-idaho-reach-world-record-low-solar-price/,[]
585,2019-03-15T22:07:14Z,"Media captionGearing up for a Grand Slam party
The pubs are stocked, the hotels full and the choir in fine voice - the scene is set for a ""crazy"" Grand Slam party.
Some 275,000 people are expected to pour into Cardiff for Saturday's Wales v Ireland Six Nati… [+4403 chars]",https://www.bbc.co.uk/news/uk-wales-47581830,"[('Saturday', 'DATE')]"
586,2019-03-29T16:05:35Z,"The Walmart Neighborhood Market in west Chandler is closing next month.
The store, inside the Kyrene Village shopping center on the southwest corner of Chandler Boulevard and Kyrene Road, will close April 19.
A large yellow banner announcing the closure wen… [+4301 chars]",https://www.azcentral.com/story/news/local/chandler/2019/03/29/chandler-walmart-neighborhood-market-kyrene-village-closing-april-19/3308320002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('next month', 'DATE'), ('Kyrene Village', 'GPE'), ('April 19', 'DATE')]"
587,2019-03-21T03:53:34Z,"DURAND, Michigan (WJRT) - (03/20/2019) - It's not just homeowners in search of relief, on Wednesday Shiawassee County hosted a session to provide businesses owners with information about disaster resources available to them.
While four businesses in the coun… [+2978 chars]",https://www.abc12.com/content/news/Business-hit-by-tornado-learning-more-about-disaster-resources-while-rebuilding-507444741.html,"[('Michigan', 'GPE'), ('Wednesday', 'DATE'), ('Shiawassee County', 'GPE')]"
588,2019-04-11T04:00:00Z,"Allen County property tax bills were to be mailed April 12, according to Allen County Treasurer William Royce in a news release. The due date for the first installment is May 10. Both the spring and fall remittance coupons are included in the bill; no fall ma… [+3176 chars]",https://www.fwbusiness.com/fwbusiness/article_bd15d327-3d3f-568a-855e-874b0eb5c27f.html,"[('Allen County', 'GPE'), ('April 12', 'DATE'), ('May 10', 'DATE')]"
589,2019-03-19T17:00:59Z,Trek and their accessories wing at Bontrager are making bold claims about revolutionizing bike helmet safety with the debut of their new WaveCel crumple zone tech today. Calling it the biggest advancement to cycling helmets in over 30 years WaveCel was develo… [+3785 chars],https://bikerumor.com/2019/03/19/bontrager-wavecel-helmet-construction-claims-to-be-48x-safer-than-eps-foam/,"[('today', 'DATE'), ('over 30 years', 'DATE')]"
590,2019-03-23T03:29:55Z,"Posted 
March 23, 2019 14:29:55
The mystery of who killed three friends in cold blood on a road trip in north-west Queensland 40 years ago is ""solvable"", detectives say, as they and the victims families launch a new appeal for information on the case.
Key … [+4549 chars]",https://www.abc.net.au/news/2019-03-23/cold-case-of-trio-shot-in-mount-isa-bush-prompts-fresh-appeal/10932808,"[('March 23, 2019', 'DATE'), ('Queensland', 'GPE'), ('40 years ago', 'DATE')]"
591,2019-03-29T18:48:58Z,"ANCHORAGE, Alaska (AP) Alaska’s Taylor Highway has opened to traffic.
The 160-mile (257.48-kilometer) road extends north from the Alaska Highway to the city of Eagle. The highway closes each winter.
State highway crews began removing snow along the road in … [+573 chars]",https://www.seattletimes.com/seattle-news/northwest/alaskas-taylor-highway-opens-after-winter-closure/,"[('Alaska', 'GPE'), ('Alaska', 'GPE')]"
592,2019-03-29T00:35:39Z,"Space and Access
The pocketing is smart and efficient with some charming details. There's a total of five pockets: two on the outside, three on the inside. 
The zippered interior pocket at the back of the bag is sealed with a hand-polished brass YKK Excella… [+6895 chars]",https://www.carryology.com/reviews-2/mismo-m-s-soft-work-briefcase-road-test/,[]
593,2019-04-01T20:38:54Z,"While most missing persons are reported to police after a loved one realizes they are missing, Lauren Colvin Thompsons case is different: Police were searching for her before she had even disappeared. 
 On January 10, at 2:24 in the afternoon, our 911 operat… [+4354 chars]",https://www.nbcnews.com/feature/missing-in-america/texas-mother-lauren-colvin-thompson-still-missing-after-sounding-disoriented-n989731,"[('January 10', 'DATE')]"
594,2019-04-09T19:51:42Z,"The Highway 99 tunnel, which has been open for about two months, will receive its first checkup this weekend, bringing temporary lane closures and traffic detours.
Overnight on Friday, southbound Highway 99 traffic will exit at Harrison Street so crews can i… [+1278 chars]",https://www.seattletimes.com/seattle-news/transportation/maintenance-and-repairs-will-bring-closures-on-ramps-roads-and-inside-the-highway-99-tunnel/,"[('Highway', 'GPE'), ('about two months', 'DATE'), ('this weekend', 'DATE'), ('Friday', 'DATE')]"
595,2019-03-20T18:03:12Z,"Adventure boots are designed in a similar vein to adventure motorcycles, ready to handle the rigors of off-road, yet still be comfortable enough to use day in and day out. Adventure boots are made to be protective, but not as stiff as a motocross boot so that… [+9706 chars]",https://www.motorcycle.com/products/best-adventure-motorcycle-boots,"[('day', 'DATE')]"
596,2019-03-20T21:20:17Z,Washington State head coach Mike Leach eats a banana as he stands on the field during warmups. The Cougs take the field on April 20 for their Crimson and Gray intra squad football game. The state Department of Transportation may pick that weekend to close a s… [+3991 chars],https://www.seattlepi.com/local/politics/article/Warning-for-WSU-bound-travelers-The-detour-is-13703812.php,"[('Washington State', 'GPE'), ('April 20', 'DATE')]"
597,2019-03-15T21:11:37Z,"A police investigation is causing serious delays on major commuter roadways and public transit lines in Toronto during the Friday afternoon rush hour. 
There is no service on Line 2 of the subway between St. George and Broadview stations, taking the heavily … [+1317 chars]",https://www.blogto.com/city/2019/03/ttc-dvp-closed-police-investigation/,"[('Toronto', 'GPE'), ('Friday', 'DATE'), ('St. George', 'GPE'), ('Broadview', 'GPE')]"
598,2019-04-15T09:04:15Z,"The worlds largest darknet website, Dream Market, will close on April 30th amid speculation of a bust by law enforcement.
After weeks of downtime and DDOS attacks, users of Dream Market were greeted by an announcement stating that the market is shutting down… [+1640 chars]",https://finance.yahoo.com/news/world-biggest-darknet-dream-market-090415183.html,"[('April 30th', 'DATE'), ('weeks', 'DATE')]"
599,2019-03-26T12:35:32Z,"Trucks spew pollution into communities like Commerce, California, as they make their way along the Long Beach Freeway. (East Yard Communities for Environmental Justice.)
Thank you for signing up. For more from The Nation, check out our latest issue.
Thank y… [+8798 chars]",https://www.thenation.com/article/climate-catastrophe-solutions-begin-grassroots/,"[('Commerce', 'GPE'), ('California', 'GPE')]"
600,2019-04-04T11:48:00Z,"Spaceflight company SpaceX test-fired the engines of its prototype Starship vehicle on Wednesday at its Boca Chica, Texas, test facility, the Verge reported, in a static fire configuration that saw the spacecraft tethered to the ground.
SpaceX calls the prot… [+2422 chars]",https://gizmodo.com/spacex-successfully-test-fires-its-starhopper-prototype-1833799522,"[('Wednesday', 'DATE'), ('Boca Chica', 'GPE'), ('Texas', 'GPE')]"
601,2019-03-31T12:12:35Z,"A forest fire in Burlington County has grown to more than 5,000 acres, forcing a road closure and voluntary evacuations.",https://news.yahoo.com/forest-fire-continues-burn-burlington-121235062.html,"[('Burlington County', 'GPE')]"
602,2019-04-07T06:36:00Z,"The ban on civilian traffic on the national highway from Jammu to Srinagar came into effect today, stranding thousands of travellers. 
From early in the morning, police, CRPF and army jawans began enforcing the ban on civilian traffic on the national highway… [+4373 chars]",https://www.hindustantimes.com/india-news/two-day-per-week-ban-on-civilian-vehicles-on-jammu-srinagar-highway-comes-into-force/story-xPp1pORd8OhwiLiZTI3XKJ.html,"[('Jammu', 'GPE'), ('Srinagar', 'GPE'), ('today', 'DATE')]"
603,2019-04-06T22:24:00Z,"Electricity has been mostly restored on Vancouver Island after strong winds toppled trees and knocked out power lines, but ferry cancellations mean some customers could be without power overnight.
 About 12,000 homes and businesses on the southern part of th… [+2003 chars]",https://www.timescolonist.com/news/local/power-restored-to-most-after-storm-but-ferry-cancellations-mean-some-will-have-to-wait-1.23783129,"[('Vancouver Island', 'GPE')]"
604,2019-04-07T20:06:52Z,"Officials at Kruger National Park in South Africa said a suspected rhino poacher was killed by an elephant and his remains eaten by lions. Pictured here, an elephant in the park in 2016.
Kevin Anderson/AP
A suspected rhino poacher was killed by an elephant … [+2508 chars]",https://www.npr.org/2019/04/07/710840965/suspected-rhino-poacher-killed-by-elephant-eaten-by-pride-of-lions-in-south-afri,"[('South Africa', 'GPE'), ('2016', 'DATE')]"
605,2019-04-10T15:15:00Z,"This article originally appeared on VICE UK.
Just over two weeks ago, on March 26, hundreds of thousands of people worldwide logged on to the dark net market site, Dream, and found the following message: 
All buying and selling on Dream (the largest, longes… [+8164 chars]",https://www.vice.com/en_us/article/wjmw3w/the-worlds-biggest-dark-net-market-has-shut-downwhats-next,"[('UK', 'GPE'), ('two weeks ago', 'DATE'), ('March 26', 'DATE')]"
606,2019-03-27T21:12:56Z,"The FBI and Boston police are looking to identify four witnesses in connection with the kidnapping of 23-year-old Jassy Correia, a young mom who police say was killed after leaving a Boston nightclub.
The four people -- seen in this surveillance video from t… [+1444 chars]",https://abcnews.go.com/US/fbi-releases-video-effort-identify-witnesses-boston-mom/story?id=61987360,"[('Boston', 'GPE'), ('Boston', 'GPE')]"
607,2019-04-10T15:15:00Z,"This article originally appeared on VICE UK.
Just over two weeks ago, on March 26, hundreds of thousands of people worldwide logged on to the dark net market site, Dream, and found the following message: 
All buying and selling on Dream (the largest, longes… [+8164 chars]",https://www.vice.com/en_us/article/wjmw3w/the-worlds-biggest-dark-net-market-has-shut-downwhats-next-1,"[('UK', 'GPE'), ('two weeks ago', 'DATE'), ('March 26', 'DATE')]"
608,2019-04-04T21:55:29Z,"SRINAGAR: Governments decision to bar civilian traffic on the Srinagar-Jammu highway on Wednesdays and Sundays as a preventive measure against fidayeen attacks during troop movements, triggered an outcry from traders, tour operators and politicians.
On any g… [+2504 chars]",https://timesofindia.indiatimes.com/india/jk-outcry-over-national-highway-closure-for-troops-movement/articleshow/68730912.cms,"[('Wednesdays and Sundays', 'DATE')]"
609,2019-03-15T23:45:00Z,"YOUNGSVILLE, La. (KLFY) - Chemin Metairie Road is currently closed from the Detente road intersection to the Guillot road intersection.
Cajun Market Meats falls right inside that area and owner, Paul Hebert, says the closure will negatively affect them.
""I … [+1568 chars]",https://www.klfy.com/news/local/youngsville-road-closure-affecting-business/1852674637,"[('La.', 'GPE'), ('Detente', 'GPE')]"
610,2019-04-06T03:30:00Z,"BC  
DriveBC has issued a number of travel advisories due to treacherous driving conditions with potential for debris flows. 
A travel advisory is in effect along Highway 1 between Cornwall Road and Old Cariboo Road for 9.6 kilometers.
The advisory is also… [+10839 chars]",https://www.castanet.net/news/BC/253354/Forest-industry-gets-kickstart,[]
